grid_id,row,col,candidate_score,demand,suitability,grid_capacity,remaining_capacity_mw,grid_risk,existing_supply
24995,97,163,0.7732164263725281,0.9225715398788452,0.7150000333786011,0.4970431625843048,1.6923121213912964,0.49723947048187256,0.0
42947,167,195,0.7729232907295227,0.8304400444030762,1.0,0.45481663942337036,1.5825234651565552,0.569017767906189,0.0
37977,148,89,0.7724993228912354,0.7081620097160339,0.6175000071525574,0.9323700070381165,2.824162006378174,0.0770532563328743,0.0
50733,198,45,0.7717286348342896,0.7900441288948059,0.4124999940395355,0.9411751627922058,2.847055196762085,0.06154835596680641,0.0
12259,47,227,0.771527886390686,0.7812285423278809,0.4124999940395355,0.954096794128418,2.8806514739990234,0.046777259558439255,0.0
52140,203,172,0.7711407542228699,0.844465434551239,0.4124999940395355,0.8496152758598328,2.608999490737915,0.15548351407051086,0.0
52818,206,82,0.770418643951416,0.8857811093330383,0.6975000500679016,0.5468264222145081,1.8217487335205078,0.42201337218284607,0.0
37976,148,88,0.7703695893287659,0.6997299790382385,0.6175000071525574,0.937966525554657,2.8387129306793213,0.0704326182603836,0.0
22891,89,107,0.769535481929779,0.6728606820106506,0.6950000524520874,0.9218189716339111,2.796729564666748,0.08580078184604645,0.0
41083,160,123,0.7694216370582581,0.7766370177268982,0.7150000333786011,0.7395607233047485,2.3228578567504883,0.2787485122680664,0.0
23905,93,97,0.7693902850151062,0.801712155342102,0.4000000059604645,0.924294650554657,2.803166389465332,0.08197019249200821,0.0
44135,172,103,0.7689453959465027,0.7562529444694519,0.6975000500679016,0.8254240155220032,2.546102523803711,0.18993838131427765,0.1428571492433548
26389,103,21,0.768575131893158,0.8090838193893433,0.42250001430511475,0.8923725485801697,2.7201685905456543,0.11398161947727203,0.0
33661,131,125,0.7676924467086792,0.9523294568061829,1.0,0.20080828666687012,0.922101616859436,0.7663518786430359,0.0
36216,141,120,0.7675405740737915,0.7939940690994263,1.0,0.48587948083877563,1.663286566734314,0.5204156041145325,0.0
63832,249,88,0.7674822807312012,0.6355293989181519,0.70250004529953,0.9674705266952515,2.9154233932495117,0.03401574492454529,0.0
40789,159,85,0.7669400572776794,0.7809720635414124,0.42250001430511475,0.9362397789955139,2.834223508834839,0.07564077526330948,0.0
35444,138,116,0.7664995789527893,0.8050877451896667,0.7150000333786011,0.6873776316642761,2.1871819496154785,0.3418346047401428,0.0
44736,174,192,0.7660712003707886,0.7525786757469177,0.7150000333786011,0.7736244797706604,2.411423921585083,0.256160706281662,0.0
51518,201,62,0.7657638192176819,0.8350846767425537,0.4124999940395355,0.8505303263664246,2.6113789081573486,0.16391918063163757,0.0
12002,46,226,0.7655914425849915,0.7690940499305725,0.4124999940395355,0.9524109959602356,2.8762686252593994,0.048600926995277405,0.0
21905,85,145,0.7655503749847412,0.783107578754425,0.4050000309944153,0.935203492641449,2.831529140472412,0.06714943796396255,0.0
29795,116,99,0.7648935914039612,0.8545103669166565,0.4124999940395355,0.8179197907447815,2.5265917778015137,0.20190951228141785,0.0
25189,98,101,0.7643404603004456,0.8127303123474121,0.4050000309944153,0.8856784701347351,2.7027640342712402,0.12446364760398865,0.0
37512,146,136,0.7640034556388855,0.7944357991218567,0.7150000333786011,0.6974829435348511,2.2134556770324707,0.33460429310798645,0.0
36470,142,118,0.7630946636199951,0.7521077394485474,1.0,0.5417913794517517,1.8086574077606201,0.4691249132156372,0.0
32820,128,52,0.7629323601722717,0.8033872842788696,0.4050000309944153,0.8957123160362244,2.7288522720336914,0.1138492301106453,0.0
45738,178,170,0.7628355026245117,0.8450199365615845,1.0,0.38524335622787476,1.40163254737854,0.6243507862091064,0.0
44687,174,143,0.7623417973518372,0.9162013530731201,0.6975000500679016,0.4921585023403168,1.679612159729004,0.5233855843544006,0.0
43873,171,97,0.7622210383415222,0.8201802372932434,0.6975000500679016,0.7372637987136841,2.3168859481811523,0.27221158146858215,0.30000001192092896
30064,117,112,0.7618616819381714,0.7312166094779968,0.70250004529953,0.7972040772438049,2.472730875015259,0.22233496606349945,0.0
28987,113,59,0.7616828083992004,0.8635297417640686,0.4124999940395355,0.7881338000297546,2.449148178100586,0.2265438735485077,0.0
30872,120,152,0.7605149149894714,0.8833735585212708,0.6975000500679016,0.5495350360870361,1.8287911415100098,0.4829825162887573,0.0
39540,154,116,0.7604737281799316,0.8298246264457703,0.6975000500679016,0.661677896976471,2.1203622817993164,0.35137268900871277,0.11428571492433548
44732,174,188,0.7602734565734863,0.7420156002044678,0.7150000333786011,0.7738115787506104,2.41191029548645,0.2632726728916168,0.0
41037,160,77,0.7601416110992432,0.7588889002799988,0.4000000059604645,0.9600650072097778,2.8961691856384277,0.04377460852265358,0.0
19801,77,89,0.7582796216011047,0.6390443444252014,0.70250004529953,0.9276130199432373,2.811793804168701,0.07402575761079788,0.0
20843,81,107,0.7570853233337402,0.7429038286209106,0.42250001430511475,0.9582184553146362,2.8913679122924805,0.04471774771809578,0.0
25231,98,143,0.7570734620094299,0.7246887683868408,0.6250000596046448,0.8403996825218201,2.5850393772125244,0.1658961921930313,0.0
43203,168,195,0.7569404244422913,0.7704719305038452,1.0,0.49304744601249695,1.6819231510162354,0.5262506008148193,0.0
20314,79,90,0.7568930387496948,0.6288188695907593,0.70250004529953,0.9399223923683167,2.8437981605529785,0.062440913170576096,0.0
33881,132,89,0.7565668821334839,0.6928232908248901,0.7150000333786011,0.827785849571228,2.55224347114563,0.1835862547159195,0.0
